"ID",Title,Description,Guidances,Latitude,Longitude,Postal code,Country code,images
1085022,Osaka：Become the Legend   Step into the Soul of the Samurai,"<p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Tour Highlights</p><ul><li style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Explore the iconic Osaka Castle, a symbol of samurai power and Japan’s feudal history</li><li style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Wear authentic-style samurai costumes and transform into a warrior</li><li style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Learn basic katana movements from a professional instructor</li><li style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Enjoy an action-style performance set to music – feel like a movie star!</li><li style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Take unforgettable photos with your instructor in full samurai gear</li><li style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Perfect for families, friends, and first-time visitors to Japan</li></ul><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em""><strong>&#34;Be a Samurai in Osaka: Castle Visit &amp; Warrior Experience&#34;</strong> is the perfect short adventure for those who want more than just sightseeing.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Start your journey at the historic <strong>Osaka Castle</strong>, once the stronghold of Japan’s most powerful warlord. Then, step into the shoes of a real samurai—dress in traditional armor, wield a katana (practice sword), and learn the basic moves of this noble warrior class.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">With guidance from skilled instructors, you’ll train, perform, and strike a pose like a samurai in action. Capture the moment with stunning photos in full costume, and take home memories that last a lifetime.</p>","{""guidanceTypes"":[{""id"":null,""created"":[2025,9,12,5,43,15,506979280],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.6817215,135.5334288,5360025,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F8b6347d3-bab2-4887-b788-e2ebe089650b.jpeg
1086043,Nara: Mindful Journey-Yoga and Buddhist Practices at a Historic Temple in Nara,"<h2 style=""font-size:32px;line-height:1.6;color:rgb( 52 , 64 , 78 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:14px""><strong>Highlights</strong></span></h2><ul><li style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Practice yoga and meditation in the serene halls of the oldest Buddhist temple in Shigi mountain.</li><li style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Try traditional Japanese spiritual arts like <em>shakyō</em> (sutra copying) or <em>shabutsu</em> (image tracing)</li><li style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Enjoy quiet time for self-reflection, temple walks, and mindful exploration</li><li style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Learn about Zen philosophy and Buddhist practices in an authentic setting</li><li style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Immerse yourself in Japanese culture beyond the usual tourist spots</li><li style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Perfect for solo travelers, wellness seekers, and those needing a deep breath in nature</li><li style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Only 1 hour from Osaka – an ideal escape from the city<br /><br /><em>“A Mindful Escape in Japan: Yoga &amp; Zen Day Retreat at a Sacred Temple”</em></li></ul><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Step away from the busy world and into the peaceful heart of Japan’s spiritual heritage. Nestled in the mountains of Nara, one of the oldest temples in<strong> Shigisan</strong> offers the perfect setting for a day of yoga, self-discovery, and traditional Buddhist practices.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Your journey begins with a gentle yoga session in a centuries-old temple space, surrounded by tranquility. Afterward, immerse yourself in Japanese culture through <strong>shakyō</strong> (sutra copying) or <strong>shabutsu</strong> (image tracing) — ancient practices used to calm the mind and center the heart.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Bring your own lunch(there are a few local restaurants) and enjoy a peaceful break on temple grounds, followed by an afternoon yoga practice focused on relaxation and inner stillness. You’ll also have time to explore the temple gardens, visit sacred sites, or simply rest and reflect.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">This experience is more than just a yoga class — it’s a rare opportunity to connect with Japan’s spiritual roots, recharge your energy, and return home feeling refreshed and inspired.</p>",,,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F3eae7ee1-6412-4302-8110-3d01ded18e45.jpeg
1090722,Kobe : Akashi Fishing Trip with Sushi Lunch,"<ul><li style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Savor a fresh sushi lunch made with the fish you catch during the trip</li><li style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Try your hand at catching seasonal fish like red sea bream and octopus</li></ul><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Begin your day with a 4:00 AM pickup from your hotel in the Kobe or Osaka area. Head to the Akashi Strait, one of Japan’s most famous fishing areas, known for red sea bream and octopus.<br /><br />Board a boat and try catching seasonal fish such as red sea bream, flounder, octopus, and more. Enjoy the guidance of a private English-speaking driver-guide, who will assist you from hotel pickup to drop-off.<br /><br />Return to port and savor a special sushi meal using the fish you caught. After lunch, relax on the journey back to your hotel, arriving between 3:00 and 4:00 PM.</p>","{""guidanceTypes"":[{""id"":null,""created"":[2025,9,21,5,9,1,230632173],""guidanceType"":""GUIDED"",""languages"":[""en"",""ja""],""displayLanguages"":[]}]}",34.690547,135.1915831,650-0021,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2Fa1717068-6e32-44df-82ee-82c01206e4a8.png
1090745,"Nara: Tea Ceremony Experience at an authentic tea house in the garden, Nara","<p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:24px""><strong>Dress up with kimono and enjoy Way Of Tea</strong></span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:16px"">Meet in front of  the tea House in the Japanese Garden. </span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:16px""> Select favorite Kimono and the related  items,  wear it with support, enjoy free  time strolling inside of the garden and join traditional tea ceremony experience in an old tea house  located in Nara, having sweets with fine matcha green tea. </span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:16px"">It contains  workshop for manner how to drink and  behavior during the ceremony.  Tea ceremony start at 3 p.m. and end before 4 p.m.  Until it begins  guests can explore the garden, feeling a nice breeze.  (English guide can be provided if requested) </span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:16px""> After the experience guests return the dressing items and leave  the cottage by 4 p.m. - 4.30 p.m. </span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:16px"">•</span><span style=""font-size:16px""><strong> English Translation guide</strong></span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:16px""><strong> • Choose favorite Kimono</strong></span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:16px""><strong> • Dress –up with Obi (Sash belt)</strong></span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:16px""><strong> • Free Wearing Support</strong></span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:16px""><strong> • Enjoy staying at a beautiful traditional tea house which has many </strong></span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:16px""><strong>cultural assets in the Japanese garden.</strong></span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p>","{""guidanceTypes"":[]}",34.67916108,135.8387359,630-8334,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2Fb1242cca-7f24-4ca2-9121-8a8d52ee97dc.jpeg
1090763,"OSAKA/KOBE : Sushi Chef for hire, only for you in Private Kitchen","<p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">DAISHIN Sushi master will come to your destination with full private Sushi Course only for your group.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Will come to your destination with private Kitchen.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Today&#39;s freshly fished recommended course in front of you.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em""><br /></p>","{""guidanceTypes"":[]}",,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2Fd2d620b6-7b7c-499a-89f5-8ad133e368c9.jpeg
1090773,"Kyoto: Maiko Experience in Private,  in Gion Flower Town","<p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:24px""><strong>Gion, Hanami koji </strong></span><span style=""font-size:24px"">-</span> Probably one of the most famous alley in Kyoto which is always clouded with visitors. However, most of them do not have the opportunity to meet Maiko face to face in private.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Then, if you leave it to us, it will be completely private, and Maiko san will serve drinks for you right nearby.  You can enjoy a dreamlike experience, playing  game with her, watching her perform Japanese traditional dance ‘Mai&#39;. *</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em""><em>*Their excellent dance performance is come from their grand master who is living national treasure.</em></p>","{""guidanceTypes"":[]}",35.003602,135.7752163,605-0074,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F23c89e01-168b-4d20-b489-cfaba17bd743.png
1090782,Nara: Kyudo (Japanese Archery) Experience & Great Budda,"<p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:18px""><strong>Visit Nara Park</strong></span> to see &#34;DAIBUTSU&#34;, the Great Budda sitting inside of the &#34;daibutsuden&#34;, one of the world&#39;s largest wooden structure  and having Kyudo experience with grand master learning true bushido.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:24px""><strong>Kyudo (Japanese Archery) Experience &amp; Todaiji Temple Guide Tour</strong></span></p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Every Monday, Wednesday and Friday except National Holidays of September to November</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Duration: 5 hours </p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:24px""><strong>Kyudo Experience</strong></span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">This is specially designed for beginners who visit Japan from abroad (Not for domestic use)</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Dogi (uniform) is prepared for guests </p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Wearing support. </p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">English translation support by tour guide</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""> </p><ul><li style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Practice with the instruction of grand master of Kyudo association.</li><li style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Given the certificate for finish the experience.</li><li style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Authentic Yumi ,target &amp; straw target for practice prepared. </li></ul><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p>","{""guidanceTypes"":[]}",34.68393282,135.8285401,630-8215,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F661e6c7a-b01f-4652-9b13-032cf6f56ce2.png
1090845,Nara: ★KIMONO DE NARA★  Vintage Kimono Experience at Naramachi,"<p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:24px""><strong>Ladies and gentlemen </strong></span><span style=""font-size:18px""><strong>who came from abroad are probably unfamiliar of Japanese traditional lifestyle. If so, we would like to invite those to have an experience of it.</strong></span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:18px""><strong>It&#39;s fun to strolling wearing Kimono fashion and having cultural tours &amp; experiences but it seems hard to try and need a support of wearing? Then our service will be a good solution.  </strong></span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><span style=""font-size:18px""><strong> Let&#39;s enjoy feeling the tradition, walking around or taking photo yourself with wearing Kimono!</strong></span></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p>","{""guidanceTypes"":[]}",34.67713232,135.8302932,630-8334,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2Fec53082b-d1cd-4eea-a5a3-d0fdfae0fb72.png
1091138,Osaka : Ramen and Gyoza Cooking Class @SAKURA,,,,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2Fc960752b-8ac7-41ed-8644-241d247ade27.jpeg
1091145,Osaka Namba : Authentic Sushi making experience,,,,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F40d3214c-14e4-4c94-9c9b-e9d2f48b8a76.jpeg
1091147,Osaka Namba : Authentic Tempura making class,,,,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F7f2bb479-513c-4bd7-b6c7-3a0ff2092f45.jpeg
1091169,Osaka Honmachi : Ramen and Gyoza making in Honmachi,,,,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F3741b95a-e8ba-4619-bbdc-673bb8bad1ab.jpeg
1091171,Osaka Namba : Japanese Whiskey Tasting and Magic Show in Namba,,,,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F58223b41-9270-4fdd-8839-f61eb06e32fb.jpeg
1091172,Osaka Umeda : Sushi making class by authentic Itamae chef in Kitashinchi,,,,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F8cf3fc53-a5fc-4e35-967e-6667dc9b2cd3.jpeg
1091174,Osaka Namba : Make your original plates with a professional porcelain artist,,,,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F958648a5-1a9c-477c-9ace-3993acf28e8e.jpeg
1091411,Nara : Shogun Experience at the Unexplored Holy Shrine of Nara,,"{""guidanceTypes"":[]}",,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F8e31f30e-3437-4061-a37e-756ac11f91dd.jpeg
1092068,Kyoto : Ramen making class with a professional Ramen chef,,,,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2Ff594e6e5-d941-40e0-8e10-f851634444f0.jpeg
1092079,Osaka Sakai : Japanese cultural experience full package tour,,,,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F86c166ce-62f2-424a-af2f-173e697af819.jpeg
1092091,Nara : Traditional Japanese House Stay ,,,,,,,
