url,status,title,lat,lon,description,photo,postalcode,lang,category,type,metadata
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1151653,privated,Kyoto Home Cooking Class: Okonomiyaki & Japanese Cuisines,35.0018878,135.7594675,"What sets this experience apart is its focus on real Japanese home cooking, rather than restaurant-style or overly complex recipes. 

Instead of spending hours preparing everything from scratch, this class is designed around how locals actually cook at home—efficient, practical, and full of flavor. 

By making takoyaki, gyoza, and ramen in one session, you get to experience three iconic Japanese dishes in a short, well-paced 2–2.5 hour class without feeling rushed.

The small-group setting (maximum 6 participants) creates a relaxed, friendly atmosphere where you can truly engage with the instructors and other guests. 

With local guides supporting the class, you receive personal attention, clear explanations, and a safe cooking environment. Located in central Kyoto near Shijo–Karasuma, this experience feels less like a tourist attraction and more like being invited into a local kitchen—sharing food, culture, and conversation the Japanese way.",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fc0c49d30-1f31-4e83-831e-4d3b55c5a32b.jpg,600-8412,ja,"experiences,food_and_drink",activity,"{""external_id"":""102263"",""experience_id"":""1151653"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1161323,privated,Exclusive 1 Hour Tea Ceremony with Geisha in Kyoto,35.030464,135.7374995,"This experience combines a traditional tea ceremony and an authentic Maiko performance in one intimate setting. Held in a historic tea house with over 60 years of history, located in Kamishichiken Kyoto’s oldest geisha district — the atmosphere is truly exclusive and refined. Guests can enjoy both cultural arts in a single, elegant space while interacting directly with a Maiko, making it a rare and immersive experience that cannot be easily found elsewhere",https%3A%2F%2Fbokun.s3.amazonaws.com%2F15379854-7a56-4b35-8a77-02ecaa930f8e.jpg,602-8381,en,"cultural_sites,experiences,events",activity,"{""external_id"":""102263"",""experience_id"":""1161323"",""guidance_languages"":[""en"",""ja""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1165523,suspended,Ramen Making Experience and Tasting in Osaka,34.6717782,135.4989229,"What sets this ramen experience apart is its focus on authenticity and real restaurant technique. You’ll learn how ramen is actually built in professional kitchens. 

Located in the heart of Osaka’s American Mura, this experience takes place in one of the city’s most energetic food districts, adding to the atmosphere and cultural context. The class is designed to feel practical and hands-on, not staged or overly simplified. You’ll use techniques that real ramen shops rely on daily, guided by instructors who explain both the culinary process and the cultural background behind Japan’s ramen obsession.

With a small-group setting (max 10 people), you’ll have time to ask questions, refine your bowl, and truly engage with the process. It’s an ideal activity during a lunch break—efficient, interactive, and deeply satisfying. Instead of just eating ramen, you’ll gain the knowledge and confidence to understand it on a deeper level, making every future bowl in Japan even more enjoyable.
",https%3A%2F%2Fbokun.s3.amazonaws.com%2F086bffc1-89d1-4e7a-aa77-c71d9c70a2e2.jpg,542-0086,en,"experiences,food_and_drink",activity,"{""external_id"":""102263"",""experience_id"":""1165523"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/903042,privated,Sushi Making Osaka（Private）,34.67233877,135.5024421,"Welcome to Sushi Making Osaka!Experience roll sushi and authentic Japanese sushi, and create unforgettable memories in the heart of Japan’s food capital — Osaka!
Sushi Making Osaka offers a top-rated cooking class by Food Activity Japan.

No experience is needed — our friendly local staff will guide you in English.
Groups and solo travelers are all welcome — let’s enjoy making sushi together!
It is one of the most memorable things to do in Osaka.
Located near Dotonbori and Shinsaibashi, this area is the perfect place to explore Japan’s rich and vibrant food culture.
After enjoying our food activity in Japan, you won’t just be full — your heart will be full too, with smiles, new skills, and unforgettable memories.
Let’s dive into Japanese culture together!!
Highlight・Learn sushi history through an interactive and lighthearted quiz
・Make two types of sushi: roll and authentic Japanese sushi
・Eat your sushi and make memories you will never forget
・English-speaking local staff help cre ...",http%3A%2F%2Fbokun.s3.amazonaws.com%2Ff18708be-81e2-418f-9d64-dc0b82f21a4d.jpeg,542-0083,ja,"experiences,food_and_drink",activity,"{""external_id"":""102335"",""experience_id"":""903042"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/903043,privated,Sushi Making Osaka,34.67232875,135.5024563,"Welcome to Sushi Making Osaka!Experience roll sushi and authentic Japanese sushi, and create unforgettable memories in the heart of Japan’s food capital — Osaka!
Sushi Making Osaka offers a top-rated cooking class by Food Activity Japan.

No experience is needed — our friendly local staff will guide you in English.
Groups and solo travelers are all welcome — let’s enjoy making sushi together!
It is one of the most memorable things to do in Osaka.
Located near Dotonbori and Shinsaibashi, this area is the perfect place to explore Japan’s rich and vibrant food culture.
After enjoying our food activity in Japan, you won’t just be full — your heart will be full too, with smiles, new skills, and unforgettable memories.
Let’s dive into Japanese culture together!!
▶︎Highlight・Learn sushi history through an interactive and lighthearted quiz
・Make two types of sushi: roll and authentic Japanese sushi
・Eat your sushi and make memories you will never forget
・English-speaking local staff help c ...",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fcb65a02c-5eab-4b9a-b449-dba553047c1f.jpg,542-0083,en,"experiences,food_and_drink",activity,"{""external_id"":""102335"",""experience_id"":""903043"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/955595,privated,Sushi Making Tokyo（Private）,35.71082474,139.7955678,"Welcome to Sushi Making Tokyo!（Private Class）Experience roll sushi and authentic Japanese sushi and create unforgettable memories in the heart of traditional Tokyo — Asakusa close to Tokyo Skytree. Sushi Making Tokyo offers a top-rated cooking class by Food Activity Japan.No experience is needed — our friendly local staff will guide you in English. Groups and solo guests are all welcome — let’s enjoy making sushi together! It is one of the most memorable things to do in Tokyo. Located just steps from Sensoji Temple, Asakusa is the perfect place to explore Japanese food culture.After enjoying our food activity in Japan, you won’t just be full — your heart will be full too, with smiles, new skills, and memories that last a lifetime. Let’s dive into Japanese culture together!!
▶︎Highlight・Learn sushi history through an interactive and lighthearted quiz・Make two types of sushi: roll and authentic Japanese sushi・Eat your sushi and make memories you will never forget・English-speaking loc ...",http%3A%2F%2Fbokun.s3.amazonaws.com%2Fc8bfbd00-dfe2-4bbe-97ad-cb1af9bb8d41.jpeg,111-0034,ja,"experiences,food_and_drink,cultural_sites,temples_and_shrines",activity,"{""external_id"":""102335"",""experience_id"":""955595"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1081810,suspended,Matcha Making Tokyo（Private）,35.71082368,139.7955751,"Welcome to Matcha Making Tokyo!Experience authentic matcha and create unforgettable memories in the heart of traditional Tokyo — Asakusa close to Tokyo Skytree.
Matcha Making Tokyo offers a top-rated cooking class by Food Activity Japan.No experience is needed — our friendly local staff will guide you in English.
Groups and solo guests are all welcome — let’s enjoy the experience together!
It is one of the most memorable things to do in Tokyo.
Asakusa is rich in culture, making it the perfect place to explore Japanese food traditions.
After enjoying our food activity in Japan, you won’t just be refreshed — your heart will be full too, with smiles, mindfulness, and memories that last a lifetime.
Let’s dive into Japanese culture together!!
Highlight・Learn matcha history through an interactive and lighthearted quiz
・Whisk your own matcha with traditional tools like a tea master
・Drink your matcha and eat Japanese sweets with local staff
・English-speaking local staff help create unforg ...",https%3A%2F%2Fbokun.s3.amazonaws.com%2F839ff176-c4f0-4f94-b7be-c4700cb5c393.jpg,111-0034,ja,"experiences,food_and_drink,cultural_sites",activity,"{""external_id"":""102335"",""experience_id"":""1081810"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/873628,privated,Tokyo Night Bike Tour: From Shibuya to Tokyo Tower via Roppongi,35.683919,139.7029769,"Starting from a prime, traveler-friendly location—just a 10-minute walk from Shinjuku Station and 1 minute from Yoyogi Station—this tour begins in one of Tokyo’s most accessible and vibrant neighborhoods, making it the perfect launch point for an unforgettable night ride.

On this tour, we'll explore Tokyo's hidden treasures en route to Tokyo Tower, including secluded spots like Jingu Gaien and Aoyama Cemetery that are hard to reach by public transport. Participants will enjoy the exhilarating experience of cycling through the city at night, soaking in the calm atmosphere while being surrounded by the mesmerizing glow of Tokyo’s illuminated skyline.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F0c183d0f-0770-4797-8f85-c202e5c3a4ec.jpg,151-0051,en,"attractions,experiences,scenic_spots,nature_and_outdoors",activity,"{""external_id"":""103648"",""experience_id"":""873628"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/873629,suspended,Tokyo Bike Tour: Shibuya & Hidden Tokyo,35.68391903,139.7029746,"Let's embark on a 3-hour journey exploring the key attractions around Shibuya with our experienced local bike tour guide. Perfect for first-time visitors to Tokyo, but seasoned travelers will also discover new experiences! We provide information to make your stay in Japan more comfortable and enriching. While the tour includes visits to famous spots, we prioritize traversing backstreets, allowing you to fully immerse yourself in the city's atmosphere from a local perspective. 
Due to the rave reviews for the opportunity to delve into Shibuya's history and latest updates within a short time frame, we've increased the tour frequency to twice daily starting this year. We look forward to riding through the bustling streets of this vibrant city together!",https%3A%2F%2Fbokun.s3.amazonaws.com%2F19657c3f-122f-45b1-b79e-c30ca3ace5bc.jpg,151-0051,en,"attractions,experiences",activity,"{""external_id"":""103648"",""experience_id"":""873629"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1007316,privated,Private Calligraphy Experience in Nagoya,35.1930689,136.8989557,"Private Calligraphy Experience in Nagoya

Experience Shodo, the traditional Japanese art of calligraphy, in Nagoya. Enjoy a unique and private session with a professional calligrapher in a serene setting.

We provide everything you need for your calligraphy experience, including brushes, paper, and inkstones.

The venue is a building constructed by Miyadaiku, traditional Japanese carpenters. It is also used as a classroom for teaching traditional Japanese culture, mainly focusing on the koto, a traditional Japanese musical instrument.

Your experience will take place in a traditional Japanese classroom, where you can enjoy the tranquility of wabi-sabi aesthetics and a meditative atmosphere, making it a truly immersive and peaceful experience.

We look forward to welcoming you and sharing the beauty of Shodo, one of Japan’s most cherished art forms.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F757231d4-915c-4bf2-915e-214e340f75ba.jpg,451-0025,en,"experiences,artisans,cultural_sites",activity,"{""external_id"":""114984"",""experience_id"":""1007316"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1010113,privated,Private Koto Lesson with a Professional Musician in Nagoya,35.1930689,136.8989557,"Experience the beauty of the koto, one of Japan’s most iconic traditional instruments, in Nagoya. Enjoy a koto live concert and a private session with professional koto musicians, learning to play in an intimate and serene setting.

This is a private lesson for up to five people, allowing for a relaxed and personalized experience tailored to your pace and interest.

We provide everything you need for your koto lesson, including the instrument and accessories.

Your lesson will take place in a traditional Japanese classroom, where you can enjoy the tranquility of wabi-sabi aesthetics and a meditative atmosphere, making it a truly immersive and peaceful experience.

We look forward to welcoming you and sharing the beauty of koto, one of Japan’s most treasured musical traditions!",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fbe396884-3749-4643-afae-c365fab2d572.jpg,451-0025,ja,"experiences,artisans,cultural_sites",activity,"{""external_id"":""114984"",""experience_id"":""1010113"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1014522,suspended,Experience Being a Shinto Priest or Shrine Maiden at NAGOYA,35.2105722,136.9208909,"Experience the elegance and sacredness of Japanese tradition by wearing the attire of a Shinto priest or Miko (shrine maiden), symbols of devotion to the Shinto gods. This is a unique opportunity to engage with the deep rooted history and traditions of Japan. During this experience, you will learn the proper rituals and etiquette of Shinto practices. You will also have the rare chance to step into sacred areas typically restricted to shrine staff and participate in devotional service in a holy atmosphere.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F3fe51e34-851d-4c2f-9f21-889b8a07fb02.jpg,462-0023,en,"cultural_sites,temples_and_shrines,experiences",activity,"{""external_id"":""114984"",""experience_id"":""1014522"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/995166,privated,Tea session: 1200 years of Local Tea Culture in Tokyo,35.70379928,139.7899479,"Savor a 7 cup journey through 1200 years of tea culture. Sip beloved classics and little-known gems, learn farm-to-cup stories, and rethink what tea can be.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F69a3eed3-4dc3-47bf-8172-a0db6c32515d.jpg,1110051,en,"cultural_sites,experiences,food_and_drink",activity,"{""external_id"":""117048"",""experience_id"":""995166"",""guidance_languages"":[""en"",""ja""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1051808,privated,West Tokyo: Mt Takao Tour with Lunch and Tattoo-Friendly Hot Spring,35.63229202,139.2700194,"We want to show you a side of Tokyo that's different from the big city skyscraper vibe. Mt. Takao is a mountain many Japanese people hike every single day, and when you come you will see why. We'll enjoy many attractions: Chair Lift / Cable Car Ride, Monkey Park, Ramen / Soba Lunch, Shinto & Buddhist Temple and more. Apart from that, there are many 'power spots' on this mountain - areas Japanese people visit to pray for good health and fortune. If you've been to Japan, you'll know that a Japan trip requires a lot of walking, so after exploring the nature, we'll relax and rejuvenate in a tattoo-friendly Onsen. It will be a very unique Tokyo experience.",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fea59f328-6685-4968-9419-807d47191e59.jpg,,en,"attractions,cultural_sites,scenic_spots,temples_and_shrines,nature_and_outdoors,experiences,hot_springs,food_and_drink",activity,"{""external_id"":""122578"",""experience_id"":""1051808""}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1137747,suspended,Tokyo Park Private Family Tour: Kids Play While Parents Get Couple Time,35.69780519,139.4135194,"This tour is designed for your family to enjoy Japan together — while also giving parents some much‑needed couple time. We’ll take you to one of Tokyo’s largest, most beautiful parks, a peaceful escape from the crowds and noise of the city center. The park is full of fun attractions, open spaces, and kid‑friendly adventures.We’ll explore the highlights as a family first, letting everyone settle in and enjoy the day. Once your children feel comfortable with us and our kids, we’ll take them for playtime and activities — giving you parents a rare chance to enjoy time together, just the two of you. Whether you want a quiet walk, a café break, or a mini‑date, this is your moment.Our goal is simple: for your family to have fun, feel comfortable, and experience Japan like local families do.",http%3A%2F%2Fbokun.s3.amazonaws.com%2F17f6959b-f12d-49b5-85eb-498e0c7c43a6.jpeg,,en,"attractions,nature_and_outdoors,experiences",activity,"{""external_id"":""122578"",""experience_id"":""1137747""}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1083137,privated,Sushi Making Experience Namba,34.66932013,135.4989709,"The most popular sushi making experience in Osaka,dotonbori! Make 12 pieces of sushi, including 2 types (Nigiri,Gunkan-sushi) from ingredientsVegetarian, Vegan, Halal menu available Sushi-chef costume Japanese sake and beer All guidance are in English",http%3A%2F%2Fbokun.s3.amazonaws.com%2F505ec57f-5bfd-4d55-b5cf-346d19486772.jpeg,5420086,en,"experiences,food_and_drink",activity,"{""external_id"":""125241"",""experience_id"":""1083137"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1083817,privated,Osaka walking tour: Namba local tour by local guide,34.66932032,135.4989597,"Guided walking tour led by young, friendly localsEnjoy the atmosphere of Osaka’s most vibrant areasLearn about daily life and Japanese culture in a casual wayIdeal for travelers seeking an authentic local experience",http%3A%2F%2Fbokun.s3.amazonaws.com%2Fe267da03-78a7-4a65-9877-189ff3eca779.jpeg,5420086,ja,"experiences,cultural_sites",activity,"{""external_id"":""125241"",""experience_id"":""1083817"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1134769,privated,"Sushi Making Class for Vegan or Vegetarian ",34.6693316,135.4989677,"The most popular sushi making class in Osaka, doutonbori!
You can learn how to make sushi from ingredients. 
We will teach you the details so that you become able to make sushi at home.
・12 pieces of sushi(nigiri style, gunkan style)
・You can enjoy Japanese sake and beer",https%3A%2F%2Fbokun.s3.amazonaws.com%2F42e1eab7-ad99-4a9e-abd7-5a62a864bbb8.jpg,542-0086,en,"experiences,food_and_drink",activity,"{""external_id"":""125241"",""experience_id"":""1134769"",""guidance_languages"":[""en"",""ja""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1134857,privated,Osaka Halal Sushi Making Experience,34.6693316,135.4989677,"Don't just eat sushi, learn how to make it at home in this centrally-located cooking class in Osaka. Practice the techniques to make perfect sushi and learn about the many different styles, from nigiri to gunkan. Get personalized tips from your guides so you can sharpen your Japanese cooking skills.

・The class is conveniently located in Dōtonbori, Osaka 
・Learn the ingredients required to make 12 pieces of sushi at home 
・Eat when you're hungriest with afternoon and evening class options
・Vegetarian, vegan, and halal sushi is available upon request",https%3A%2F%2Fbokun.s3.amazonaws.com%2F6fcf7fda-bf59-47b4-9a72-28b317b08fec.jpg,542-0086,en,"experiences,food_and_drink",activity,"{""external_id"":""125241"",""experience_id"":""1134857"",""guidance_languages"":[""en"",""ja""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/77645,privated,"Rental Hybrid Bikes at Shizuoka Station (24 gears: Not e-bikes) ",34.97140283,138.3886723,"Fashionable and comfortable rental hybrid bikes from JR Shizuoka Station (1 hour by bullet train from Tokyo Station) 
(Louis Garneau Chasse or  Merida Crossway) 
We can suggest some recommended courses which is suitable for your interests. 
(along river, along sea, green tea farm in countryside, historical shrine, e.t.c)",https%3A%2F%2Fbokun.s3.amazonaws.com%2F760b0fc2-bf34-4f6b-a04a-f95aea40e92b.jpg,4200851,en,"nature_and_outdoors,experiences,scenic_spots",activity,"{""external_id"":""6813"",""experience_id"":""77645""}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/103154,privated,Guided Hybrid Bike Tour in Shizuoka City (Note: not e-bikes),34.97142352,138.3882159,"We focus on our countryside area that travelers from abroad never know.

Only well known to local cycling lovers. We made safety course that traffic is not heavy.

Total 30km cycling (4.0 hour )　 We offer cycling that runs slowly.

(Morning tour 9:00-13:00, Afternoon tour 13:00-17:00,) 

You can enjoy 

1.Beautiful view of Mt.Fuji over deep blue Suruga Bay. (Please note that it depends on the weather.)

2.Beautiful view of typical Japanese countryside of wide rice fields.

3.Safety bike tour along a beautiful river.

4.Can take photos of long established Japanese restaurant ""Chojiya"" since 1596.

5.An old village and street since 17th century.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F3644bd19-22cc-473f-b7bd-d46860740ea1.jpg,4200851,en,"scenic_spots,nature_and_outdoors,experiences,historical_sites,food_and_drink",activity,"{""external_id"":""6813"",""experience_id"":""103154"",""guidance_languages"":[""en"",""ja""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/300497,privated,Mt.Fuji area Tour from Shimizu Port / Van Taxi,34.9968733,138.494963,"Our most popular shore excursion for cruise ship passengers who call at Shimizu Port.
A comfortable van taxi (jumbo taxi) will take you to 3 popular spots concerned with Mount Fuji in 5 hours
Knowledgeable and friendly licensed English speaking guide
Wheelchair equipped cars are also available on your request.
These 3 destinations are accessible by wheelchair.
(Note: At Shiraito Falls, they need to view the falls from observation space for wheelchair users.) If your ship can not arrive at Shimizu Port due to bad weather, we refund you 100% of the price.

Note: If you have wheelchairs or strollers, please let us know with the number and its size.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F8a142cb8-c25d-4a1d-8e9f-8abe77572588.jpg,4240922,en,"scenic_spots,nature_and_outdoors,experiences,transportation",activity,"{""external_id"":""6813"",""experience_id"":""300497"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/300499,privated,Private sightseeing tour from Shimizu Port / Van Taxi,35.0091047,138.4969334,"By participating this tour, you can visit 3 most popular spots around Shimizu. 1. Nihondaira Plateau (Green tea field and Mt.Fuji view at Nihondaira Ocha Kaikan, Nihondaira Yume Terrace Observatory, Spectacular view from Nihondaira ropeway) 2. Kunozan Toshogu Shrine a brilliant national treasure shrine. This beautiful shrine is for giving worship to Tokugawa Ieyasu, the first shogun of the Edo period. 3. Miho Beach (Miho Pine Tree Grove= a part of Mt.Fuji World Heritage, Miho no Matsugara Culture & Creativity Center)
 Our reliable licensed English guides who live in this area will guide you. They have a lot of knowledge about this area. We provide this tour by a comfortable jumbo taxis (van taxis). 

Regarding to the starting time, we recommend you to start earlier as possible to reduce the risk to line up for the ropeway.

Note: If you have wheelchairs or strollers, please let us know the number and its size.",https%3A%2F%2Fbokun.s3.amazonaws.com%2Ff9994460-7d7d-4969-ae61-50de825657df.jpg,424-0922,en,"attractions,cultural_sites,temples_and_shrines,scenic_spots,nature_and_outdoors,experiences",activity,"{""external_id"":""6813"",""experience_id"":""300499"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/383915,privated,Mt.Fuji area tour from Shizuoka Station / Van Taxi,34.971134,138.38983,We will take you toLake Tanuki (one of the most popular view spot of Mt.Fuji)Shiraito & Otodome Falls (Mt.Fuji World Heritage)Fujisan Hongu Sengen Shrine (Mt.Fuji World Heritage),http%3A%2F%2Fbokun.s3.amazonaws.com%2F04b9c269-1941-4339-819e-f9861643efb4.jpeg,420-0851,en,"scenic_spots,cultural_sites,temples_and_shrines,nature_and_outdoors",activity,"{""external_id"":""6813"",""experience_id"":""383915"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/734441,privated,Guided Bike Tour to a Green Tea Farm in Shizuoka (not e-bikes),34.97142352,138.3882159,"This guided bike tour starts from JR Shizuoka Station.
This tour is not for cruise ship passengers who call at Shimizu Port.
The location is different.
We serve comfortable well maintenanced hybrid bikes.(Note: not e-bikes)
A friendly local bike guide who knows a lot about Shizuoka will guide you.
We head to a small green tea farm in a countryside area of Shizuoka.
(about 1 hour cycling to the farm)
At the tea farm, explanation about tea farm by the farmer, enjoy taking photos in their farm, move to the farmer's 150 years old house, enjoy (option A) tasting of several kinds of tea such as green tea, oolong tea, roasted tea, black tea all made by this farmer. (option B) If you prefer tasting of several kinds of green tea (sencha) only, it is also possible. Please let us know which tasting (A or B) you want to do by leaving your comment. Stay at the farmer's house about 1 and a half hour. Go back to JR Shizuoka Station via Shizuoka Sengen Shrine, Sumpu Castle Park. 
 ",https%3A%2F%2Fbokun.s3.amazonaws.com%2F0b4a823c-821f-4702-9ab0-05c7756b2451.jpg,4200851,en,"nature_and_outdoors,experiences,food_and_drink,cultural_sites",activity,"{""external_id"":""6813"",""experience_id"":""734441"",""guidance_languages"":[""fr"",""en"",""ja""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/776106,privated,"Private Sightseeing Tour from Shimizu Port /Small Bus ",35.0090715,138.496924,"This tour will take you to 3 most popular spots around Shimizu. 1, Nihondaira Plateau (Green tea field and Mt. Fuji view at Nihondaira Ocha Kaikan, Nihondaira Yume Terrace Observatory, Spectacular view from Nihondaira ropeway) 2, Kunozan Toshogu Shrine a brilliant national treasure shrine. This beautiful shrine is for giving worship to Tokugawa Ieyasu, the first shogun of the Edo period. 3, Miho Beach (Miho Pine Tree Grove) a part of Mt. Fuji World Heritage, Miho no Matsugara Culture & Creativity Center).

We can accommodate a maximum of 15 travelers per tour.
Regarding to the starting time, we recommend you to start earlier as possible to reduce the risk to line up for the ropeway.

Note: If you have wheelchairs or strollers, please let us know the number and its size.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F669d51ba-fd8a-4a23-b565-66bbb0b7a70e.jpg,424-0922,en,"attractions,cultural_sites,historical_sites,scenic_spots,temples_and_shrines,nature_and_outdoors",activity,"{""external_id"":""6813"",""experience_id"":""776106"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/830123,privated,Private Sightseeing Tour from Shimizu Port / Sedan Taxi,35.0091047,138.4969334,"By participating this tour, you can visit 3 most popular spots around Shimizu. 1. Nihondaira Plateau (Green tea field and Mt.Fuji view at Nihondaira Ocha Kaikan, Nihondaira Yume Terrace Observatory, Spectacular view from Nihondaira ropeway) 2. Kunozan Toshogu Shrine a brilliant national treasure shrine. This beautiful shrine is for giving worship to Tokugawa Ieyasu, the first shogun of the Edo period. 3. Miho Beach (Miho Pine Tree Grove= a part of Mt.Fuji World Heritage, Miho no Matsugara Culture & Creativity Center)
Our reliable licensed English guides who live in this area will guide you. They have a lot of knowledge about this area. We provide this tour by a comfortable sedan taxis.  The capacity of a sedan taxi is up to 3 guests + a guide. However please note all guests need to sit on the rear seat of a sedan taxi. We created this tour for couples. It is not enough space for 3 big guests on the rear seat.
",https%3A%2F%2Fbokun.s3.amazonaws.com%2Ff9994460-7d7d-4969-ae61-50de825657df.jpg,424-0922,en,"attractions,cultural_sites,historical_sites,scenic_spots,temples_and_shrines,nature_and_outdoors,experiences,transportation",activity,"{""external_id"":""6813"",""experience_id"":""830123"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/831018,privated,Private Sightseeing Tour from Shimizu Port / Sedan Taxi,35.0090715,138.496924,"We will take you to 3 most popular spots around Shimizu. 
1. Nihondaira Plateau (Green tea field and Mt.Fuji view at Nihondaira Ocha Kaikan, Nihondaira Yume Terrace Observatory, Spectacular view from Nihondaira ropeway) 
2. Kunozan Toshogu Shrine a brilliant national treasure shrine. This beautiful shrine is for giving worship to Tokugawa Ieyasu, the first shogun of the Edo period. 
3. Miho Beach (Miho Pine Tree Grove= a part of Mt.Fuji World Heritage, Miho no Matsugara Culture & Creativity Center)

Regarding to the starting time, we recommend you to start earlier as possible to lower the risk to line up for the ropeway.

Note: Though the capacity of a sedan taxi is 3 guests + a guide, we recommend this tour for up to 2 guests + a guide. It is small for 3 big people to sit in the rear seat. In this case, we recommend to choose our van taxi tour.

Note: If you have a wheelchair or a stroller, please let us know its size.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F88b8f7f0-25b1-4b5b-bfcc-1dca4bb5e52f.jpg,424-0922,en,"attractions,cultural_sites,temples_and_shrines,scenic_spots,nature_and_outdoors",activity,"{""external_id"":""6813"",""experience_id"":""831018"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/883337,privated,Step-Free Easy going tour from Shimizu Port / Van Taxi,35.0090783,138.4969397,"This tour take you 3 popular spots around Shimizu. 1. Nihondaira Plateau (Green tea field and Mt.Fuji view at Nihondaira Ocha Kaikan, Nihondaira Yume Terrace Observatory, 2. Ryugeji-Temple, a beautiful small temple with its famous Cycas revoluta. . 3. Miho Beach (Miho Pine Tree Grove= a part of Mt.Fuji World Heritage, Miho no Matsugara Culture & Creativity Center)
 Our reliable licensed English guides who live in this area will guide you. They have a lot of knowledge about this area. We provide this tour by a comfortable jumbo taxi (a van taxi). 
We made this tour especially for people who are not good at walking stairs to visit Kunozan Toshogu Shrine or people who do not like taking ropeway.

Note: You need to pay the admission fee to Ryugeji temple by Japanese Yen cash. When you enter inside of the building, you need to take your shoes off.

If you have wheelchairs or strollers, please let us know the number and its size.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F5903d519-7b5b-440f-806a-8a7eccb5f657.jpg,424-0922,en,"attractions,cultural_sites,temples_and_shrines,scenic_spots,nature_and_outdoors",activity,"{""external_id"":""6813"",""experience_id"":""883337"",""guidance_languages"":[""en""]}"
