"ID",Title,Description,Guidances,Latitude,Longitude,Postal code,Country code,images
245303,Night tour of Takayama (About 40 min.),"昼間は経験できない、夜の古い町並みを楽しむ事ができます。<br />ガイドの説明を通して高山の人々の生活スタイルや、宗教、町並みをなぜそうなっているか理解する事ができます。<br />集合は高山陣屋前に集合して、最後は赤い中橋で解散し、<br />歩いて巡るツアーです。<br /><br />You can see wonderful scenery that you can not experience in the daytime.<br /><br />Through the explanation of the guide, you can understand why Takayama people&#39;s lifestyle, religion, and townscape are so.<br /><br />The gathering gathers in front of Takayama Jinya, and finally it dissolves at the red Nakabashi,<br /><br />This is walking tour.<br /><br />Not less than 3 person.<br />we can arrange other your private tour.(e.g. Shirakawa-go, Inside Takayama city,etc..)<br />If you need chinese guide let us inform about it.<br />If you want to do as private tour please let us know.","{""guidanceTypes"":[{""id"":null,""created"":[2025,10,14,8,51,36,68321293],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",36.14145429,137.2598236,506-0845,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F5743a9cf-3356-43f5-a797-d7625be24052.jpg
245304,Special Food & Sake factory tour in Takayama,"You can experience not only History and culture but also local food & Sake brewery of Takayama.<br/>include food fee and experience of making Rice cracker and Sake tasting in Hirase brewery.<br/><br/>sometimes Rice cracker factory suddenly rest, so we need confirm if it's possible to do making rice cracker <br/><br/>This is walking tour around in Takayama city.<br/>local guide could satisfy you!<br/>If you need other language guide, please let us know.<br/>If you wanted to private tour let us know.<br/><br/>Not less than 2 person.<br/> Please call us(+81 70 4107 5301) if you want to do our tour within few hours.<br/>If it's raining possible to do this tour.","{""guidanceTypes"":[{""id"":null,""created"":[2023,3,1,6,15,50,751000000],""guidanceType"":""GUIDED"",""languages"":[""en""]}]}",36.1415373,137.2599215,506-0845,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F9d7b137b-3338-4fdc-8c14-c8299c3f5126.jpg
245305,Shower Climbing/Shower Trekking/Canyoning　in Takayama (Half day tour),"<p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">You can enjoy shower climbing near by Takayama city. We can pick you up at your hotel or Takayama station. We carry out while considering safety by wearing a special wet suit and life jacket from above the swimwear. Please contact us for sales / rental of swimsuit. Let&#39;s enjoy the great nature of Takayama!</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Children need more than 95cm(3.1ft) height and 19cm(0.62ft) shoe size</p>","{""guidanceTypes"":[{""id"":null,""created"":[2023,3,13,4,50,56,188000000],""guidanceType"":""GUIDED"",""languages"":[""en"",""ja""],""displayLanguages"":[]}]}",36.21608247,137.3719936,506-2103,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F2b15bf8c-ecff-4a6f-a57d-93d4772a25a3.jpg
245306,Kamikochi Feel nature and Hiking 1 day trip (near Takayama),"You can experience Japanese beautiful nature in Kamikochi.<br/>Guide can explain not only about nature but also history and cultures of Japan.<br/>this tour is private tour.Not less than 2 person.You need hiking shoes.<br/>Winter season we can not this tour ,because we can not enter the Kamikochi area.<br/>you can change our start time please let us know.<br/>Off corse we can arrange other your private tour.(e.g. Shirakawa-go, Inside Takayama city,etc..)<br/>we have to take public transportation(by bus) on our way to Kamikochi.(Including this fee)<br/>If you need chinese guide ,please request us when reserve our tours.","{""guidanceTypes"":[{""id"":null,""created"":[2023,3,1,5,28,35,904000000],""guidanceType"":""GUIDED"",""languages"":[""en""]}]}",36.19093119,137.5517076,506-1433,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2Fedb7ecda-44cd-4a06-9b48-325590bccbd3.jpg
245307,Rickshaw De Go ---Transport from your hotel to destination inside Takayama---,"<p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">You can call Rickshaw your hotel and you can go to center of Takayama city. You can experience Japanese old style of transportation.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">But Rickshaw man is not speak English only Japanese.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em""><br /></p>","{""guidanceTypes"":[]}",36.14145722,137.259807,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F4a6ef226-c3ff-4370-86f9-b66363f8d6b1.jpg
245308,Higashiyama walking course in Takayama city guide (About 70 min),"You can experience History and culture of Takayama.<br/>You can see more than 5 temples with local guide.<br/>This is walking tour around Higashiyama walking course.<br/>You can change our start time.<br/><br/>If you need other language guide, please let us know.<br/>If you wanted to private tour let us know.<br/>Not less than 2 person.<br/> Please call us(+81 70 4107 5301) if you want to do our tour within few hours.","{""guidanceTypes"":[{""id"":null,""created"":[2019,11,8,15,35,14,305000000],""guidanceType"":""GUIDED"",""languages"":[""en""]}]}",36.14145204,137.259804,506-0846,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2Ffad398f3-a19e-4e16-a60f-7b4686a7839f.jpg
245309,Shirakawa-go Half day tour (UNESCO World Heritage near Takayama),"Shirakawa-go, A world heritage site that you should see once when you visit this region. Then walking to enjoy nature-rich Shirakawa-go with local guide.(About 2 hours).Local guide explain not only Shirakawa-go but also Japanese culture/history.<br />Of course you can change our start time.<br /><br />Moving time requires total 2 hours by big car. Not less than 2 person.<br />Please let us inform when you need chinese guide.<br />we can arrange other your private tour.(e.g. Kamikochi, Inside Takayama city,etc..)","{""guidanceTypes"":[{""id"":null,""created"":[2019,11,8,15,35,21,379000000],""guidanceType"":""GUIDED"",""languages"":[""en"",""ja""]}]}",36.140885,137.2504208,506-0053,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2Fd854f6d1-01f0-47a0-a42a-c6ab7c115844.jpg
245310,Takayama oldtownship walking tour with local guide. (About 20min),"You can experience History and culture of Takayama.<br/>This is walking tour around oldtownship in Takayama city.<br/>local guide could satisfy you. <br/>If you need other language guide, please let us know.<br/>If you wanted to private tour let us know.<br/>Not less than 2 person.<br/> Please call us(+81 70 4107 5301) if you want to do our tour within few hours.<br/>If it's raining possible to do this tour.","{""guidanceTypes"":[{""id"":null,""created"":[2019,11,8,15,35,29,739000000],""guidanceType"":""GUIDED"",""languages"":[""en""]}]}",36.14145321,137.2598062,5060845,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2Fe828ab9a-d93b-484e-9c0a-41265bf6c461.jpg
245311,Takayama oldtownship walking tour with local guide. (About 45min),"You can experience History and culture of Takayama.<br/>This is walking tour around oldtownship in Takayama city.<br/>local guide could satisfy you !!!<br/>If you need other language guide, please let us know.<br/>If you wanted to private tour let us know.<br/>Not less than 2 person.<br/> Please call us(+81 70 4107 5301) if you want to do our tour within few hours.<br/>If it's raining possible to do this tour.","{""guidanceTypes"":[{""id"":null,""created"":[2019,11,8,15,35,36,795000000],""guidanceType"":""GUIDED"",""languages"":[""en""]}]}",36.14145321,137.2598062,506-0845,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F8a4f37c4-cbcc-4d2f-8680-c5a830d141d8.jpg
275648,Snow Activities in Takayama Skiing / Snow bording / SnowShoeing / etc...,"<p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">You can see &amp; play with powder snow in Takayama city !<br />we will go to MontDeus snow park.<br />You can go by bus direct from Takayama station.<br />but if you want we can pick up at your hotel by our car for service.<br /><br />Anyway you can do this ski resort not only skiing but also Snow bording / SnowShoeing /Snow tubing !!<br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Skiing / Snow bording / SnowShoeing /Snow tubing ,you can choose in these activities </p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">and we need reservation Snowshoeing and Snow tubing pull by snow mobile.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">If you want Snowshoeing and Snow tubing pull by snow mobile, please let us know about it.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Doing Skiing and Snow bording is no need to reserve.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Guide will teach you how to do Sking and Snowbording.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">(Not including Snowshoeing fee &amp; Snow tubing fee &amp;  Rental goods &amp; Lift ticket fee)</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">SnowShoeing and Snow tubing are option.&#xff08;Not including snow wear fee)</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">SnowShoeing is 15000yen/group/2hours </p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Snow tubing is1200yen/person/30min </p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">You can rental goods as follows(There are not include our tour fee)</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Skiing Set(skies,ski boots,ski poles)・・・3140/2090(Adult/Child)yen</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Snowbord Set (board,snowbord boots)・・・4190/3140(Adult/Child)yen</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Wear・・・ 2610/1570(Adult/Child)yen</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">　・wear does not include socks &amp; goggles &amp; under wear &amp; hat &amp; earmuffs &amp; gloves.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">You can buy as follows.(There are not include our tour fee)</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""> Lift tickets </p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""> one day・・・2610/3660(weekdays)/(weekends &amp; national holidays)yen</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""> half day・・・2090/2930(weekdays)/(weekends &amp; national holidays)yen</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""> ・less than 12 years old will be more cheaper.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br />This tour is just winter season as Jan.&amp;Feb.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Not less than 3 person.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Not including Above-mentioned Snowshoeing fee &amp; Snow tubing fee &amp;  Rental goods &amp; Lift ticket fee<br /><br />If you need other language guide, please let us know.<br />(e.g. Italian,Spanish,Chinese...)<br />If you wanted to private tour let us know.<br />Please call us(&#43;81 70 4107 5301) if you want to do our tour within few hours.</p>","{""guidanceTypes"":[{""id"":null,""created"":[2023,1,3,2,30,52,944000000],""guidanceType"":""GUIDED"",""languages"":[""en""]}]}",36.061563,137.2262537,509-3505,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F4fefaf2e-62e7-4935-84b2-d5c02ce63c83.jpg
345039,"Relaxation experience(Hair cut, Massage, Nail ) in Takayama","You can experience local hair cut and/or head massage and/or nail color and/or body massage.<br/>You can choose your course from as follows.<br/><br/>1) Hair cut & Hair set & Head spa・・・80-100min.<br/><br/>2) Hair cut & Hair set & Nail 1 color(Foot or hand)・・・100-120min.<br/><br/>3)Hair cut &Hair set & Oil massage just shoulder・・・80-100min.<br/><br/>4)Full body oil massage & Nail 1 color(Foot or hand)・・・120min. this course is just for women.<br/><br/>Guide will pick you up at your hotel by walking or TAXI.<br/><br/>we can not confirm our co-working relaxation place booking directly and this tour has possibility cancelled because of full capacity in relaxation room.<br/><br/>we do this tour by English guide. Please let us inform when you need other language guide.<br/>You can change our start time.<br/>we can arrange other your private tour.(e.g. Kamikochi, Inside Takayama city walking tour,etc..)","{""guidanceTypes"":[{""id"":null,""created"":[2020,3,4,14,52,36,950000000],""guidanceType"":""GUIDED"",""languages"":[""en"",""it"",""fr"",""ja""]}]}",36.16167279,137.2508293,506-0003,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F67487b41-8e9a-4387-b204-335c8526cf97.jpg
436485,【Online / Virtual】Takayama oldtownship walking tour with local guide. (45min),"<p>You can experience History and culture of Takayama.<br />This is walking <strong>ONLINE</strong> tour around oldtownship in Takayama city.</p>
<p>You can choose Facetime, What&#39;s up, Google meet , Skype ,Line before  to do this tour.</p>
<p><br />Special local guide could satisfy you !!!<br />If you need other language guide, please let us know.<br />If you wanted to private tour let us know.<br />You can do from 1 person.<br /> Please call us(&#43;81 70 4107 5301) if you want to do our tour within few hours.<br />If it&#39;s raining possible to do this tour.</p>
","{""guidanceTypes"":[{""id"":null,""created"":[2019,11,8,15,35,36,795000000],""guidanceType"":""GUIDED"",""languages"":[""en""]}]}",36.1415373,137.2599215,506-0845,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F8a4f37c4-cbcc-4d2f-8680-c5a830d141d8.jpg
436490,【Online / Virtual】Rickshaw Go ,"<p><strong>This is special online tour !! </strong>  You can experience Rickshaw ride in your home !!</p>
<p> Rickshaw will go to center of Takayama city. You can experience Japanese old style of transportation.</p>
<p>Drivers wearing their traditional Japanese uniforms will lead an exciting adventure where you can learn about amazing places about the culture and history of the town.  English guide will ride on Rickshaw and explain you everything.</p>
","{""guidanceTypes"":[]}",,,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F4a6ef226-c3ff-4370-86f9-b66363f8d6b1.jpg
437184,【Online / Virtual】Sake Brewery(the most oldest) Tour in Takayama ,"<p><strong>This is online tour ! </strong> You can go Takayama city by using Facetime、What’s up、LINE、Skype、Google meet.</p>
<p>Takayama city had 56 brewers more than 300 years ago. Good water and good environment made lot&#39;s of Sake brewer.<br /></p>
<p>Now there are 7 brewers inside 200m area remain cityside of Takayama.<br />(This density is very rare things in all over the world.)<br />You can see the oldest &amp; biggest sake brewery in our tour. <br /></p>
<p>If you need other language guide, please let us know.<br />(e.g. Italian,Spanish,Chinese...)<br />If you wanted to private tour let us know.<br />Not less than 2 person.<br /></p>
<p>Please call us(&#43;81 70 4107 5301) if you want to do our tour within few hours.<br />If it&#39;s raining/snowing possible to do this tour.</p>
","{""guidanceTypes"":[]}",36.1416867,137.2596586,506-0846,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F3b13413b-7e93-41dc-a1dd-c60163ae0990.jpg
604097,Small-Group Photography Tour in Takayama,This is walking tour around in Takayama city. The tour will be guided in English.<br/>The guide will take you to specials spots to take the best photos.<br/>Please post each spot tag and your photo. <br/>,"{""guidanceTypes"":[{""id"":null,""created"":[2021,1,27,20,40,26,650000000],""guidanceType"":""GUIDED"",""languages"":[""en""]}]}",36.1415373,137.2599215,506-0845,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F7b1193b8-4d01-4120-a015-779676750819.jpg
607532,Zen Meditation and Higashiyama Temples Walking Tour,You can experience a Zen meditation in Takayama.<br/>Also you can experience History and culture of Takayama with a local guide.<br/><br/>You can see at least 5 temples with a local guide.<br/>This is a walking tour around Higashiyama walking course.<br/>You can change our start time.<br/><br/>We will guide you in English.<br/><br/>Minimum 2 people per booking.<br/><br/>,"{""guidanceTypes"":[{""id"":null,""created"":[2021,2,2,8,34,30,170000000],""guidanceType"":""GUIDED"",""languages"":[""en""]}]}",36.1414663,137.2597403,506-0846,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F6a53c4d6-363c-473f-8262-ddef1982503c.jpg
