id,content_url,language,title,description
jMNyE8Y6CarHmtG1Dn8u-,https://www.youtube.com/watch?v=fITT75s9aBw,EN,Fukushimaを食べ尽くす！注目のラーメングルメ7選【Fukushima Travel/Gourmet】,"Please refer to this for your travel and sightseeing in Fukushima Prefecture. This time, we will introduce ramen gourmet from Fukushima Prefecture. If you have any recommendations that are not mentioned in this video, please share them in the comments section!"
sImD44HikDAZw81ZGFoiP,https://www.youtube.com/watch?v=dP3O_mkqTwc,EN,森の国 LET'S BE FRIENDS（English）,https://etooto.jp/
KVKRqKeISJHuZEhKGcOAB,https://www.youtube.com/watch?v=-fSpWXX-6ag,EN,"Spring in Maizuru, Kyoto",京都北部地域の舞鶴市。美しい山々に囲まれた、海のまちです。多くある桜の名所をご紹介します。
aiUWc1a___4PQOD36ZUAu,https://www.youtube.com/watch?v=tGb0NlR6c-s,EN,暮らしのそばに、ほら世界。,https://etooto.jp/
Js38izp58LyAeqinwQgkL,https://www.youtube.com/watch?v=UuP7beoce1A,EN,Maizuru Brick Park Introduction Video,京都　舞鶴赤れんがパークの紹介VTRです。
kB0zeyK34RUBVBerLhgGX,https://www.youtube.com/watch?v=YCjbJvwsbmc,EN,ART&FACTORY JAPAN トレーラー,WEB SITE
canMTc7FUODVept-Fqlpx,https://www.youtube.com/watch?v=DObd-hKWo0g,EN,THE ROOTS #05 人に伝えたくなるメロン,WEB SITE
4Kd0dDHdyEqR6piEnRzPK,https://www.youtube.com/watch?v=UnyV8lpSNZI,EN,THE ROOTS #02 一年で嫁ぐにんにく,WEB SITE
_jLmxjzjXnzQUAP5LWXYU,https://www.youtube.com/watch?v=8NKUOldZ18U,EN,ジオダイニング下北,WEB SITE
fd-rc18Tw30kZjQFYMp4z,https://www.youtube.com/watch?v=PIqmU-6i4IE,EN,【Ibusuki City】Katsuobushi〈Bonito Flake〉 factory tour（鰹節工場見学）,"～Katsuobushi (Bonito Flake) factory tour～
Observe the bonito flakes manufacturing process, enter the -50℃ freezer, sample bonito flakes and bonito soup."
dk0WSbrapimv8_gniiqx4,https://www.youtube.com/watch?v=nBKCuZWilxk,EN,KIPPUSHI -WATER NEIGHBORHOOD- 盛岡市木伏緑地,WEB SITE
wBFhFHlPAWo0BXw8_pqbY,https://www.youtube.com/watch?v=NIOh50qObtQ,EN,筏下り【北山村】夏限定！！＃和歌山＃和歌山観光＃和歌山旅行＃wakayama＃visitwakayama＃wakayamatrip＃和歌山ドライブ＃おすすめスポット＃和歌山デート＃北山村＃筏下り,
ULw4cc1AypfVuYpu2YM4k,https://en.japantravel.com/tokyo/gyorai-ramen/32940,EN,Gyorai Ramen,"Gyorai Ramen (本枯中華そば 魚雷) is a unique ramen shop located in Bunkyo, Tokyo, that opened in 2010. Its standout feature is the use of coffee siphons for soup preparation, which maximizes the smoky flavor from dried bonito. The ramen is served in a 'deconstructed' style, allowing customers to choose their toppings and customize their dish. The basic ramen starts at ¥730, with options for deluxe (¥930) and grilled (¥1,030) versions, each offering a variety of toppings. The soup is made from Aomori jidori chicken, Akaniwatori chicken from Kagoshima, and pork, blended with kombu and various fish flavors. With its innovative cooking method and high-quality ingredients, Gyorai Ramen is a must-visit for ramen lovers."
NsMcT23EzNSJOaMF047I2,https://en.japantravel.com/tokyo/sunny-hills-at-minami-aoyama/32939,EN,Sunny Hills at Minami,"Located in the glitzy neighborhood of Omotesando, Sunny Hills (微熱山丘) is a pineapple cake shop housed in a stunning wooden structure designed by renowned architect Kengo Kuma, completed in 2013. This architectural marvel utilizes over 5000 meters of timber and traditional woodcrafting techniques without any nails. Visitors can freely explore the three-story building and enjoy a complimentary pineapple cake, 'Sunny Delights,' along with tea on the second floor, embracing Taiwanese hospitality. It's a perfect spot to unwind away from the bustling Tokyo coffee shops, offering a unique experience in a serene atmosphere."
Q7I2loNQxrRwVxIUV3NYF,https://www.youtube.com/watch?v=bzLMHPD5Jck,EN,Wakayama 'Honmamon' Outdoor,#和歌山 #ほんまもん #アウトドア #キャンプ #アクティビティ #旅行 #温泉 #自然
XhHFSGxjMZavfoZxUS1ky,https://www.youtube.com/watch?v=wnIdRMcbOUs,EN,【指宿市】長太郎焼陶芸体験・白薩摩絵つけ体験,"～Chotaro ware pottery experience～
Hand-made pottery for cups or plates (finished product will be delivered after 1 month)

～White Satsuma painting experience～
Paint on a cup or plate (work will be delivered after 1 month)"
6p203NcTdFhTw3XNc4gcg,https://www.youtube.com/watch?v=-j45L2Z-JP4,EN,【Ibusuki City】Seiryuji Temple Cultural Experience（青隆寺）,"Walking around Seiryuji garden, sutra copying experience, meditation experience"
S41tN1KlF2fz-CbK1BzTH,https://en.japantravel.com/saitama/the-1300th-anniversary-of-koma/28753,EN,The 1300th Anniversary of Koma,"In 2016, Koma in Hidaka City, Saitama, celebrates its 1300th anniversary. The name Koma (高麗) is also associated with Goguryeo, an ancient kingdom. The Nihon Shoki records the arrival of Jakko, an envoy from Goguryeo, in Japan. In 716 A.D., Jakko gathered 1,799 Goguryeo refugees and settled them in the Musashino Plain. After his death, the Koma Shrine was built in his memory. Exciting events are planned for May 21-22, 2016, including a memorial concert and the Rainbow Parade, where participants will wear colorful Korean-style clothing, commemorating the arrival of the refugees. A giant pot of Koma Nabe will be served at the end of the parade."
249wc_RheiYMqdbBvm1iG,https://www.youtube.com/watch?v=13hWe3Tuz3c,EN,Celebrate Tomonoura Together -フランス語-,WEB SITE
N6iKDAgaNN5zZImU2PtC2,https://www.youtube.com/watch?v=PKjZWUtrmI0,EN,鰻温泉散策と蒸し料理,"Ibusuki City, Kagoshima Prefecture
~Unagi Hot Springs and Japanese-style steamed dishes (sume)~
Walking guide, cooking food in hot springs"
RBQY6K9oBFOzaGvD2L1AN,https://www.youtube.com/watch?v=5Zv1loL0RRY,EN,Tham quan nhà máy Katsuobushi（鰹節工場見学）,鹿児島県指宿市での鰹節工場見学。鰹節の製造プロセスを観察し、-50℃の冷凍庫に入れ、鰹を自分で削り、鰹のスープを飲む体験ができます。
gJeXvZ_AJpGcqFWm0woHh,https://www.youtube.com/watch?v=uQryjml8iII,EN,Taste Tomonoura Together -フランス語-,WEB SITE
Hr76ZaYK8hsjQ9FZtQwrP,https://www.youtube.com/watch?v=HntieAk8nno,EN,Ibusuki Moto Yu Onsen,いぶすき元湯温泉は指宿温泉を代表する老舗の公衆浴場です。近隣には宿泊施設や砂むし温泉もあり、観光客の方も路地散策を楽しみながら立ち寄ることができます。
64o6HXdTeFaognYa9xgQ7,https://www.youtube.com/watch?v=0C1WMpqqk9I,EN,Discover Tomonoura Together -フランス語-,WEB SITE
vMjR_5x_poHBno5nLTJz2,https://www.youtube.com/watch?v=x53uKakwxEo,EN,ともによろこぶ Celebrate Tomonoura Together  -English-,WEB SITE
XnPeFmMNxt5IOPEC3Rk4A,https://www.youtube.com/watch?v=dx4cl2dd2cs,EN,ともにいただく Taste Tomonoura Together  -English-,WEB SITE
lyYnZngogEKYBvL10Er7G,https://en.japantravel.com/chiba/japan-drugstore-matsumoto-kiyoshi/25557,EN,Matsumoto Kiyoshi,"Japan is renowned not only for its high-tech gadgets but also for its excellent cosmetic brands and quality medicines. In Tokyo, you can find numerous drugstores, with Matsumoto Kiyoshi being the largest chain. It offers a wide range of both Japanese and international cosmetics and medicines, making it a perfect shopping destination for beauty-conscious customers. Brands like Shiseido, Kose, and Maybelline are available, along with testers for customers to try before they buy. Additionally, Matsumoto Kiyoshi stocks various products, including food, pet supplies, and toiletries. The store is easily recognizable by its vibrant blue and yellow signage, featuring the kanji for 'medicine' (薬) prominently displayed. Shopping at Matsumoto Kiyoshi promises to be a delightful experience."
S3wwp4TshfAwMKAM8l59E,https://www.youtube.com/watch?v=g2xZg7eip9o,EN,Discover Tomonoura Together -ともにたのしむ,WEB SITE
1JnZp7hDiPBQRPGmdtEzu,https://www.youtube.com/watch?v=wic97tQCdkc,EN,TOMONOURA 日本遺産 -FRANCAIS-,
6GU69bqkedgoJOdH8xRPJ,https://en.japantravel.com/miyagi/kameki-sushi/18619,EN,Kameki Sushi,"Kameki Sushi (亀喜寿司) is celebrated as one of Japan's top sushi restaurants, frequented by the elite when they travel north of Tokyo. It is featured on the local government's 'Sushi Road' for serving fresh fish from the Shiogama fish markets. With over 80 years of history, Kameki Sushi has grown alongside the success of Shiogama's fishing industry. The menu offers a wide variety of options, including set menus (from ¥5,200), chirashi, nigiri, maki, and sashimi. A highlight is the egg cake with surimi (¥300) from their unique dessert menu. Seasonal specialties abound, showcasing the rich marine life off the East Japan coastline. A visit to Kameki Sushi is a must for sushi enthusiasts traveling through Miyagi Prefecture."
1V1Lwr_BirMMPgYDonKbj,https://www.youtube.com/watch?v=CzcnjsFu4QM,EN,AIZU LAMPLIGHT 末廣酒造,
Do_NmwkdNOD6yLCDiKD4x,https://www.youtube.com/watch?v=kWTavw8nTdA,EN,AIZU LAMPLIGHT 鶴ヶ城,
-v0jFijc2TCr3JrBSeNzR,https://www.youtube.com/watch?v=GjmKp40Y-c8,EN,AIZU LAMPLIGHT 渋川問屋,
nidd6FzCLz8FJKkHJR5AO,https://www.youtube.com/watch?v=hkhlbXGQGQ4,EN,AIZU LAMPLIGHT  七日町駅,
M_2OnyRVeyvXWuG9fi02-,https://www.youtube.com/watch?v=kCjwQ_u1oXQ,EN,Shikoku Mannaka Gachi Hikyō Monogatari,徳島県立池田高校の探求科の生徒たちが、にし阿波を舞台にした修学旅行のPR動画を制作しました。祖谷地方を舞台としたこの修学旅行プランは、高校生たちの熱い地元愛が込められています。豊かな自然が創り上げた壮厳な景色、アクティビティをあなたも肌で体感してみませんか？
zNW_eBWNmvqZpXK0S0kEc,https://en.japantravel.com/saitama/%E5%B7%9D%E8%B6%8A-%E8%8F%93%E5%AD%90%E5%B1%8B%E6%A8%AA%E4%B8%81/18648,EN,川越「菓子屋横丁」,"Kawagoe's 'Kashiya Yokocho' began in the early Meiji era, offering sweets loved by the people of Edo. After the Great Kanto Earthquake, it developed as a substitute for Tokyo's confectionery wholesalers, and now features over 20 shops where visitors can enjoy nostalgic flavors. The unique vibrancy of the artisans and the sweet aromas create a delightful atmosphere for strolling and snacking. The close-knit community adds warmth to the experience. Every April, the Kashiya Yokocho Festival is held, showcasing traditional performances. Kawagoe City is also set to host the golf venue for the 2020 Tokyo Olympics, with efforts to accommodate foreign tourists."
bS8verhE0dEQo75q2VIYd,https://www.youtube.com/watch?v=eu9A8EYyj8M,EN,AIZU LAMPLIGHT  会津葵本店,
r8WqwZ6yZCQ71eh0FSjUo,https://en.japantravel.com/miyagi/dagashiya-in-shiogama-city/22719,EN,Dagashi,"Dagashi-ya (駄菓子屋) is a nostalgic shop where children flock after school to buy colorful, inexpensive snacks and toys. The vibrant packaging of treats like bubble gum and curry snacks excites the senses, while prices remain under 200 yen. In addition to snacks, these shops offer commemorative stamps and old bills, making each visit a delightful experience. Collecting these stamps provides a unique glimpse into Japanese art and culture, making Dagashi-ya a must-visit for anyone interested in the charm of childhood and Japanese heritage."
wbKqaV3vXNyA0a1D6ojVd,https://www.youtube.com/watch?v=Ost5AB8z4N0,EN,旬果瞬菓,
rRBl6KfPQ2TfAzAa6z7xh,https://www.youtube.com/watch?v=-HRGYggMEAU,EN,Tamba-yama Tourism PR Icefall,大自然が織りなす氷の芸術「氷瀑」を見にいきませんか？秩父多摩甲斐国立公園の中にある山梨県丹波山村の不動滝の氷瀑。時が止まったかのように凍り付く冬限定の絶景を体験しましょう！
lR9lDixrru3R-FgCb7o8B,https://www.youtube.com/watch?v=W3dcfhT5g5w,EN,09_Unique Venue Unique Venue –名古屋への旅–,"This is a promotional video created by the Aichi-Nagoya MICE Promotion Council, featuring unique venues that represent the history, culture and technology of the region. Through this video, you will feel the atmosphere of the venues and will learn about the highlights. Please take a look!"
9MmXkvPXdZhqTG2LVJ107,https://www.youtube.com/watch?v=wWDJfRDx1Ug,EN,[ver.POP] AICHI Japan in 8K - 愛知県,Learn more about Aichi
85cQV0ydH7U66cnVWtumS,https://www.youtube.com/watch?v=VOAQv-ia39A,EN,[ver.DEEP] AICHI Japan in 8K - 愛知県,Learn more about Aichi
RoCDPrQCxyhoRmfsjkCBR,https://en.japantravel.com/kumamoto/%E3%83%96%E3%83%AA%E3%82%B8%E3%82%B9%E3%83%88%E3%83%B3%E3%82%B4%E3%83%AB%E3%83%95%E3%83%97%E3%83%A9%E3%82%B6%E8%A8%97%E9%BA%BB-%E7%86%8A%E6%9C%AC/29099,EN,ブリジストンゴルフプラザ託麻、熊本 [Closed],"Bridgestone Golf Plaza Takuma was an ideal place for golf beginners to receive lessons. For 2100 yen, you could take two one-hour lessons, where instructors provided careful guidance from the basics. The coaches were friendly and offered personalized advice to help improve swings and posture. Group lessons were also available, creating a motivating environment for students. It was a wonderful place to enjoy golf, but unfortunately, it is now permanently closed."
prv_yZi4oYDoqsWTrtYgr,https://www.youtube.com/watch?v=vyt0XF8WhIc,EN,◤Okinawa Tourism ☀晴れの日限定◢ Recommended 'Five Scenic Seas of Okinawa!' ♯577 Okinawa Travel Okinawa Walk,This is a video that introduces various parts of Okinawa while taking a leisurely walk.
JF1qKsahxpUodWE0wqPGd,https://www.youtube.com/watch?v=_22aW_ALoS0,EN,雄川の滝,
wNPpW9Kyqv76eOZWlCLjB,https://www.youtube.com/watch?v=eeI00lE4OUA,EN,大道芸ワールドカップin静岡,"The Street Performance World Cup will be held in Shizuoka for four days from November 1st to November 4th! This event, which determines the 'World's Best Street Performer,' is in its 27th year. Artists from 23 countries and 102 groups will gather. You can see performances in the downtown area of Shizuoka and at Sunpu Castle. Be sure to visit Shizuoka during this opportunity!"
an8m6_aVTi1Yzl2MEoyWe,https://www.youtube.com/watch?v=FzQ54m1slIc,EN,Exploration of the Hidden Gold Mine of the Takeda Family in Tanbayama,武田信玄の時代、黒川金山採掘のため、丹波山村に金山奉行が置かれていたと伝えられています。村内には、その跡が残っており、ガイドとともに金山跡を目指します。東京都の水源でもある沢を歩きながら、水の恵みを五感で感じてください。
FkxlrfotrvQ7U8XIJAlMi,https://www.youtube.com/watch?v=To44-5DBeuU,EN,Matsukawa brand movie (Ver. 3) - 南信州まつかわ だんだん好きになる旅,Discover Matsukawa—Nagano’s southern staircase
EPzA8iU17Z4cckAZm3Oo0,https://en.japantravel.com/kochi/my-yu-bus/1340,EN,My You Bus,"Kochi City has many charms, but pleasant driving is not one of them. Luckily, the My Yu (MY遊) bus covers great sites around the city, like Katsurahama and Mt. Godaisan, which are otherwise hard to access. With a My Yu bus pass, you get discounted admission to attractions along the route and unlimited tram rides in Kochi City! The bus operates on an hourly or bi-hourly schedule depending on the day, and the friendly drivers can assist you with questions. Inside, the buses are comfortable, with screens displaying stops in Japanese and English. If you plan to visit Katsurahama, be sure to buy the more expensive ticket. This is a convenient and affordable way to explore Kochi's beautiful surroundings."
bwt1JWppweZQUgUtbWqBs,https://www.youtube.com/watch?v=InZG4uRAJUE,EN,"[愛知・名古屋技術視察] Sugiseika Co., Ltd. スギ製菓株式会社","This is a promotional video created by the Aichi-Nagoya MICE Promotion Council, featuring a company that visitors can tour and learn about the industry. Through the actual tour with the staff’s interview, you will feel the atmosphere of the inspection site and the attractiveness of technical visit unique to this region. Please take a look!"
UWG2HmO3n5uQUn9V_Gyl-,https://www.youtube.com/watch?v=TzqXeH-k4kM,EN,[愛知・名古屋技術視察] HOTTASHINGORO 堀田新五郎商店,"This is a promotional video created by the Aichi-Nagoya MICE Promotion Council, featuring a company that visitors can tour and learn about the industry. Through the actual tour with the staff’s interview, you will feel the atmosphere of the inspection site and the attractiveness of technical visit unique to this region. Please take a look!"
KNg2DpX6BW6OAHhgusIvC,https://www.youtube.com/watch?v=cxLr15UTi4Y,EN,技術視察とユニークな会場 -愛知への旅-,"This is a promotional video created by the Aichi-Nagoya MICE Promotion Council, featuring companies that visitors can tour and learn about the industry. Through the actual tour with the staff’s interview, you will feel the atmosphere of the inspection site and the attractiveness of technical visits unique to this region. Please take a look!"
P7NK-UKEYqHCNBzYtvDQD,https://www.youtube.com/watch?v=kipD1bP-IDg,EN,Kange ki,想像以上にキレイでした津の花火。
XG0abndjbsAWSuHyvwaVa,https://www.youtube.com/watch?v=JE5SsFitnpA,EN,技術視察とユニークな会場 -名古屋への旅-,"This is a promotional video created by the Aichi-Nagoya MICE Promotion Council, featuring companies that visitors can tour and learn about the industry. Through the actual tour with the staff’s interview, you will feel the atmosphere of the inspection site and the attractiveness of technical visits unique to this region. Please take a look!"
y03LlALOiO6qtAxsAntx6,https://en.japantravel.com/kyoto/%E4%BA%AC%E9%83%BD%E4%BC%8F%E8%A6%8B-%E6%B2%B9%E9%95%B7-%E3%81%82%E3%81%B6%E3%82%89%E3%81%A1%E3%82%87%E3%81%86/8128,EN,京都伏見　吟醸酒房「油長（あぶらちょう）」,"Located in Fushimi, Kyoto, 'Aburachō' is a captivating sake house where you can taste sake from 19 different breweries. The shop offers a selection of 80 types of sake, including ginjo, daiginjo, and junmai, allowing you to savor each unique flavor using special tasting cups. Notably, the deep flavors of 'Kyoto Shukimai 35% polished Izutsuya Denbee' and 'Tamanohikari Denshō Yamahai Junmai Daiginjo' are truly remarkable. Enjoying sake enhances the allure of Kyoto, and the experience of strolling through the sake brewery streets while slightly tipsy in the winter twilight creates lasting memories."
seIaRyNUJqJo_5DF0xgtQ,https://www.youtube.com/watch?v=wryiW_-Sqss,EN,Before You Go to Italy! #travel #海外旅行好きな人と繋がりたい #海外旅行 #vlog #ヨーロッパ #イタリア #ローマ,
nK2GwDe9h35fOAismTCTf,https://www.youtube.com/watch?v=MvCcSet7DbI,EN,【Hyogo・Amagasakiの魅力旅】一度は訪れたい、愛され続ける観光＆グルメ7選,"Please use this as a reference for your travel and sightseeing in Hyogo Prefecture. This time, we will introduce recommended spots in Amagasaki City, Hyogo Prefecture. If you have any recommendations that are not mentioned in this video, please share them in the comments section."
EViyZ2P2xDKKp8pc3C8YD,https://en.japantravel.com/tokyo/ro-to-matagi-restaurant-sangenjaya/3225,EN,"Ro to Matagi Restaurant, Sangenjaya","While searching for Niku Zushi in Sangenjaya, we stumbled upon Ro to Matagi (炉とマタギ) next door. This unique restaurant specializes in deer meat and is housed in a renovated Showa-era building. The lively izakaya-style first floor contrasts with the quiet, hunting lodge vibe of the second floor. The menu features Ezo deer, Inobuta (a hybrid of wild boar and pig), and Bobo Yasai with Matagi Cauda dip. The deer meat was tender and flavorful, while the Inobuta was equally delicious. A perfect spot for those seeking a new culinary adventure!"
Q32lMLkpdFVYa0ehpY6Bj,https://www.youtube.com/watch?v=ynR41_Tpt2A,EN,COOL! NAGOYA 家庭VLOG,"A selection video that condenses the charm of Nagoya tourism, 'COOL! NAGOYA'. Introducing the charm of Nagoya with the concept of sharing the 'COOL! NAGOYA trip' with family."
t5F0CQJPo9O5bg1a8bhGp,https://www.youtube.com/watch?v=Xq9Z3x-nRFg,EN,From Detention to Exchange: A New Form of Storytelling through the 'Maizuru Model' - Part 2: The Returnee Memorial Museum,引き揚げの史実を通して、平和の尊さを「世界へ、未来へ」向けて、発信している引揚記念館を紹介しています。
dDrPdNruySw1ATTM2w1Gc,https://www.youtube.com/watch?v=i7PApaF6q-s,EN,300年続く沖縄の超定番行事食 ｢ムーチーを作りました～！｣ 4K 60fps ♯230 うるま市【おきなわさんぽ】,"Chapter in “Moochi” rice cake, a traditional Okinawan meal that has been around for 300 years."
